설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치년월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,위도,경도,데이터기준일자
서귀포시청 1청사 1층 지하주차장,1층 지하주차장 비상계단 출입구 처마,제주특별자치도,서귀포시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 서귀포시 중앙로 105,제주특별자치도 서귀포시 서홍동 440-1,제주특별자치도,064-710-2352,33.253916,126.560642,2019-08-31
서귀포시청 1청사 1층 지하주차장,지하주차장 충전기 옆 기둥,제주특별자치도,서귀포시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 서귀포시 중앙로 105,제주특별자치도 서귀포시 서홍동 440-1,제주특별자치도,064-710-2352,33.253916,126.560642,2019-08-31
서귀포예술의전당,가로등 폴대-남,제주특별자치도,서귀포시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 서귀포시 태평로 270,제주특별자치도 서귀포시 서홍동 551-1,제주특별자치도,064-710-2352,33.247262,126.549469,2019-08-31
서귀포예술의전당,가로등 폴대-동,제주특별자치도,서귀포시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 서귀포시 태평로 270,제주특별자치도 서귀포시 서홍동 551-1,제주특별자치도,064-710-2352,33.247262,126.549469,2019-08-31
안덕면사무소,가로등 폴대,제주특별자치도,서귀포시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 서귀포시 안덕면 화순서서로 74,제주특별자치도 서귀포시 안덕면 화순리 1961-1,제주특별자치도,064-710-2352,33.257506,126.330045,2019-08-31
영천동주민센터,주민센터 입구 외벽,제주특별자치도,서귀포시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 서귀포시 토평로 15,제주특별자치도 서귀포시 토평동 2202-3,제주특별자치도,064-710-2352,33.268698,126.586736,2019-08-31
표선면사무소,전기인입 IP주,제주특별자치도,서귀포시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 서귀포시 표선면 표선중앙로 74,제주특별자치도 서귀포시 표선면 표선리 701,제주특별자치도,064-710-2352,33.326585,126.830538,2019-08-31
표선해수욕장 주차장,IP주,제주특별자치도,서귀포시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 서귀포시 표선면 민속해안로 631-45,,제주특별자치도,064-710-2352,33.322511,126.842028,2019-08-31
서귀포시 동부보건소,1층 사무실 천정,제주특별자치도,서귀포시,관공서,KT,Jeju Free WiFI,Dec-17,제주특별자치도 서귀포시 남원읍 태위로 527,제주특별자치도 서귀포시 남원읍 남원리 2359-1,제주특별자치도,064-710-2352,33.275352,126.703718,2019-08-31
서귀포시 동부보건소,2층 건강증진센터 천정,제주특별자치도,서귀포시,관공서,KT,Jeju Free WiFI,Dec-17,제주특별자치도 서귀포시 남원읍 태위로 527,제주특별자치도 서귀포시 남원읍 남원리 2359-1,제주특별자치도,064-710-2352,33.275352,126.703718,2019-08-31
제주특별자치도청,팔각정방향 베란다,제주특별자치도,제주시,관공서,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 문연로 6,,제주특별자치도,064-710-2352,33.489103,126.498069,2019-08-31
제주특별자치도청,팔각정방향 베란다,제주특별자치도,제주시,관공서,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 문연로 6,,제주특별자치도,064-710-2352,33.489103,126.498069,2019-08-31
제주항국제여객터미널,토산품점 우측벽,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 임항로 191,,제주특별자치도,064-710-2352,33.526917,126.543662,2019-08-31
제주항국제여객터미널,외부 출입문 좌측 벽면,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 임항로 191,제주특별자치도 제주시 건입동 908-18,제주특별자치도,064-710-2352,33.526917,126.543662,2019-08-31
제주항국제여객터미널,남쪽 출입문 내부 벽면,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 임항로 191,제주특별자치도 제주시 건입동 908-18,제주특별자치도,064-710-2352,33.526917,126.543662,2019-08-31
제주항국제여객터미널,남쪽 출입문 외부 벽면,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 임항로 191,제주특별자치도 제주시 건입동 908-18,제주특별자치도,064-710-2352,33.526917,126.543662,2019-08-31
제주항연안여객터미널,특산물판매장 앞 천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 임항로 111,제주특별자치도 제주시 건입동 918-30,제주특별자치도,064-710-2352,33.51953529,126.534956,2019-08-31
제주항연안여객터미널,화장실 앞 천정,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 임항로 111,제주특별자치도 제주시 건입동 918-30,제주특별자치도,064-710-2352,33.51953529,126.534956,2019-08-31
제주시 평생학습센터,후문 출입구 벽면,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 사라봉동길 15,,제주특별자치도,064-710-2352,33.514366,126.547445,2019-08-31
아모렉스리조트,충전소 비가림막 외부,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 서해안로 216,제주특별자치도 제주시 도두일동 1742,제주특별자치도,064-710-2352,33.5074916,126.470275,2019-08-31
제주도청,도청 옥상 북,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 문연로 6,제주특별자치도 제주시 연동 312-1,제주특별자치도,064-710-2352,33.489103,126.498069,2019-08-31
제주도청,도청 옥상정원 남,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 문연로 6,제주특별자치도 제주시 연동 312-1,제주특별자치도,064-710-2352,33.489103,126.498069,2019-08-31
제주도청,옥상 북 태양광 기둥,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 문연로 6,제주특별자치도 제주시 연동 322-1,제주특별자치도,064-710-2352,33.489141,126.4980797,2019-08-31
한라수목원,전기차 충전소 옆 벽면,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 수목원길 72,제주특별자치도 제주시 연동 998,제주특별자치도,064-710-2352,33.470209,126.491069,2019-08-31
제주도 상하수도본부,옥상 서쪽 구조물,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 조천읍 중산간동로 601,,제주특별자치도,064-710-2352,33.499869,126.650358,2019-08-31
제주도 상하수도본부,옥상 동쪽 난간,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 조천읍 중산간동로 601,,제주특별자치도,064-710-2352,33.499869,126.650358,2019-08-31
관음사 휴게소,지붕 모서리,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 산록북로 588,제주특별자치도 제주시 오등동 산180-3,제주특별자치도,064-710-2352,33.422078,126.550344,2019-08-31
관음사 휴게소,지붕 모서리,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 산록북로 588,제주특별자치도 제주시 오등동 산180-3,제주특별자치도,064-710-2352,33.422078,126.550344,2019-08-31
서부농업기술센터,진입로방향  건물벽면,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 한림읍 월림 7길 90,,제주특별자치도,064-710-2352,33.353843,126.248396,2019-08-31
제주시청(아라방면) (고산동산(아라방면)방면),건물옥상 난간,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 이도2동 1176-1,,제주특별자치도,064-710-2352,33.500114,126.531933,2019-08-31
제주시청(광양방면) (광양사거리방면),건물옥상 난간,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 이도2동 1176-1,,제주특별자치도,064-710-2352,33.500114,126.531933,2019-08-31
노형오거리 (남녕고등학교방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 노형동 968-3,,제주특별자치도,064-710-2352,33.486798,126.480957,2019-08-31
화북남문[북] (화북초등학교방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 화북1동 1984-10,,제주특별자치도,064-710-2352,33.519209,126.56517,2019-08-31
화북남문[남] (제주동중학교방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 화북1동 2034-1,,제주특별자치도,064-710-2352,33.518574,126.566142,2019-08-31
제주여자상업고등학교[북] (제주동초등학교방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 동문로 93 (건입동),제주특별자치도 제주시 건입동 1043-67,제주특별자치도,064-710-2352,33.514186,126.536648,2019-08-31
제주여자상업고등학교[북] (사라봉오거리방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 일도2동 981-43,,제주특별자치도,064-710-2352,33.513846,126.537042,2019-08-31
제주동중학교[북] (화북남문방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 화북1동 1239-11,,제주특별자치도,064-710-2352,33.519661,126.570894,2019-08-31
제주동중학교[남] (화북주공아파트방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 화북1동 1235-5,,제주특별자치도,064-710-2352,33.519817,126.571719,2019-08-31
삼양2동[북] (화북주공아파트방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 삼양2동 2129-23,,제주특별자치도,064-710-2352,33.521481,126.58228,2019-08-31
삼양2동[남] (삼양초등학교방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 삼양2동 2143-5,,제주특별자치도,064-710-2352,33.521036,126.580688,2019-08-31
천수동[동] (고으니모르 국립제주박물관방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 일도2동 370-5,,제주특별자치도,064-710-2352,33.508496,126.542095,2019-08-31
시민회관[서] (삼성초등학교방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 삼도2동 231-4,,제주특별자치도,064-710-2352,33.507048,126.524587,2019-08-31
화북주공아파트[북] (제주동중학교방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 화북1동 1265-1,,제주특별자치도,064-710-2352,33.521427,126.574811,2019-08-31
삼양동주민센터 (삼양2동방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 삼양2동 2137-3,,제주특별자치도,064-710-2352,33.52143,126.585784,2019-08-31
동광양[북] (광양사거리방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 이도1동 1245-34,,제주특별자치도,064-710-2352,33.502396,126.532428,2019-08-31
동광양[남] (문예회관방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 이도2동 1174-26,,제주특별자치도,064-710-2352,33.502045,126.53233,2019-08-31
제주대학교병원[서] (죽성마을 입구방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 아라1동 1798,,제주특별자치도,064-710-2352,33.468849,126.547107,2019-08-31
정존마을[서] (월산정수장입구방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 노형동 2519-16,,제주특별자치도,064-710-2352,33.482032,126.473475,2019-08-31
제주동초등학교[남] (제주여자상업고등학교방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 일도2동 994-14,,제주특별자치도,064-710-2352,33.513183,126.533041,2019-08-31
은남동[북] (제원아파트방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 노연로 117 (연동),제주특별자치도 제주시 연동 283-24,제주특별자치도,064-710-2352,33.48598473,126.492714,2019-08-31
오현중고등학교 (거로 입구방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 화북1동 4668-5,,제주특별자치도,064-710-2352,33.515059,126.556847,2019-08-31
오현중고등학교 (화북초등학교방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 화북1동 4723-4,,제주특별자치도,064-710-2352,33.515572,126.558302,2019-08-31
용문사거리[서] (용문마을방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 용담2동 641-29,,제주특별자치도,064-710-2352,33.508942,126.510188,2019-08-31
용문사거리[동] (용담1동주민센터방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Nov-17,제주특별자치도 제주시 용담2동 2678-11,,제주특별자치도,064-710-2352,33.508953,126.51069,2019-08-31
홍랑로입구 (용천마을방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 삼도1동 558-7,,제주특별자치도,064-710-2352,33.500113,126.523661,2019-08-31
제주민속오일장[북] (제주민속오일장입구방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 노형동 1141-3,,제주특별자치도,064-710-2352,33.493762,126.475483,2019-08-31
문예회관[서] (동광양방면),버스정류장 지붕위,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 일도2동 362-26,,제주특별자치도,064-710-2352,33.504707,126.536725,2019-08-31
제주관광대학[북] (산이굴방면),범죄예방 CCTV Pole,제주특별자치도,제주시,교통시설,KT,Jeju Free WiFI,Dec-17,제주특별자치도 제주시 애월읍 평화로 2729,제주특별자치도 제주시 애월읍 광령리 900,제주특별자치도,064-710-2352,33.448287,126.436411,2019-08-31
